State,Year,Type,GEO.id2,GEO.display_label,Households,Poverty Households,ALICE Households,Above ALICE Households,Source: American Community Survey 
Ohio,2022,Sub_County,3915580906,"Warren township, Trumbull County, Ohio",1877,365,634,878,5-Year
Ohio,2022,Sub_County,3915582446,"Weathersfield township, Trumbull County, Ohio",10976,1600,3656,5720,5-Year
Ohio,2022,Sub_County,3915702918,"Auburn township, Tuscarawas County, Ohio",283,10,71,202,5-Year
Ohio,2022,Sub_County,3915709988,"Bucks township, Tuscarawas County, Ohio",554,13,174,367,5-Year
Ohio,2022,Sub_County,3915715574,"Clay township, Tuscarawas County, Ohio",966,148,200,618,5-Year
Ohio,2022,Sub_County,3915722456,"Dover city, Tuscarawas County, Ohio",5213,548,1518,3147,5-Year
Ohio,2022,Sub_County,3915722470,"Dover township, Tuscarawas County, Ohio",1875,183,457,1235,5-Year
Ohio,2022,Sub_County,3915726082,"Fairfield township, Tuscarawas County, Ohio",728,210,158,360,5-Year
Ohio,2022,Sub_County,3915728462,"Franklin township, Tuscarawas County, Ohio",1898,216,434,1248,5-Year
Ohio,2022,Sub_County,3915731066,"Goshen township, Tuscarawas County, Ohio",2091,158,592,1341,5-Year
Ohio,2022,Sub_County,3915738836,"Jefferson township, Tuscarawas County, Ohio",276,11,104,161,5-Year
Ohio,2022,Sub_County,3915742182,"Lawrence township, Tuscarawas County, Ohio",2381,128,614,1639,5-Year
Ohio,2022,Sub_County,3915750232,"Mill township, Tuscarawas County, Ohio",3800,744,972,2084,5-Year
Ohio,2022,Sub_County,3915755216,"New Philadelphia city, Tuscarawas County, Ohio",8111,1216,2299,4596,5-Year
Ohio,2022,Sub_County,3915759304,"Oxford township, Tuscarawas County, Ohio",2101,513,546,1042,5-Year
Ohio,2022,Sub_County,3915762092,"Perry township, Tuscarawas County, Ohio",154,8,94,52,5-Year
Ohio,2022,Sub_County,3915769106,"Rush township, Tuscarawas County, Ohio",300,17,61,222,5-Year
Ohio,2022,Sub_County,3915769974,"Salem township, Tuscarawas County, Ohio",570,62,154,354,5-Year
Ohio,2022,Sub_County,3915770443,"Sandy township, Tuscarawas County, Ohio",1093,129,344,620,5-Year
Ohio,2022,Sub_County,3915775217,"Sugar Creek township, Tuscarawas County, Ohio",1574,42,454,1078,5-Year
Ohio,2022,Sub_County,3915778568,"Union township, Tuscarawas County, Ohio",559,97,176,286,5-Year
Ohio,2022,Sub_County,3915780920,"Warren township, Tuscarawas County, Ohio",340,28,57,255,5-Year
Ohio,2022,Sub_County,3915781060,"Warwick township, Tuscarawas County, Ohio",1181,106,280,795,5-Year
Ohio,2022,Sub_County,3915781648,"Washington township, Tuscarawas County, Ohio",267,0,50,217,5-Year
Ohio,2022,Sub_County,3915782292,"Wayne township, Tuscarawas County, Ohio",1017,89,149,779,5-Year
Ohio,2022,Sub_County,3915787094,"York township, Tuscarawas County, Ohio",442,24,169,249,5-Year
Ohio,2022,Sub_County,3915901336,"Allen township, Union County, Ohio",854,0,177,677,5-Year
Ohio,2022,Sub_County,3915915112,"Claibourne township, Union County, Ohio",1467,162,517,788,5-Year
Ohio,2022,Sub_County,3915920170,"Darby township, Union County, Ohio",752,0,154,598,5-Year
Ohio,2022,Sub_County,3915922484,"Dover township, Union County, Ohio",907,56,279,572,5-Year
Ohio,2022,Sub_County,3915938108,"Jackson township, Union County, Ohio",376,0,138,238,5-Year
Ohio,2022,Sub_County,3915939046,"Jerome township, Union County, Ohio",3187,16,227,2944,5-Year
Ohio,2022,Sub_County,3915942490,"Leesburg township, Union County, Ohio",683,68,180,435,5-Year
Ohio,2022,Sub_County,3915943358,"Liberty township, Union County, Ohio",641,53,68,520,5-Year
Ohio,2022,Sub_County,3915950288,"Millcreek township, Union County, Ohio",508,22,42,444,5-Year
Ohio,2022,Sub_County,3915959864,"Paris township, Union County, Ohio",10015,649,2048,7318,5-Year
Ohio,2022,Sub_County,3915976194,"Taylor township, Union County, Ohio",666,39,222,405,5-Year
Ohio,2022,Sub_County,3915978582,"Union township, Union County, Ohio",509,36,122,351,5-Year
Ohio,2022,Sub_County,3915981242,"Washington township (81242), Union County, Ohio",1338,0,39,1299,5-Year
Ohio,2022,Sub_County,3915981662,"Washington township (81662), Union County, Ohio",347,35,34,278,5-Year
Ohio,2022,Sub_County,3915987122,"York township, Union County, Ohio",394,54,117,223,5-Year
Ohio,2022,Sub_County,3916134034,"Harrison township, Van Wert County, Ohio",502,5,66,431,5-Year
Ohio,2022,Sub_County,3916135756,"Hoaglin township, Van Wert County, Ohio",309,29,107,173,5-Year
Ohio,2022,Sub_County,3916138122,"Jackson township, Van Wert County, Ohio",110,11,27,72,5-Year
Ohio,2022,Sub_County,3916138990,"Jennings township, Van Wert County, Ohio",239,16,48,175,5-Year
Ohio,2022,Sub_County,3916143372,"Liberty township, Van Wert County, Ohio",636,33,171,432,5-Year
Ohio,2022,Sub_County,3916163408,"Pleasant township, Van Wert County, Ohio",4330,574,1174,2582,5-Year
Ohio,2022,Sub_County,3916166978,"Ridge township, Van Wert County, Ohio",1445,107,291,1047,5-Year
Ohio,2022,Sub_County,3916177756,"Tully township, Van Wert County, Ohio",750,78,138,534,5-Year
Ohio,2022,Sub_County,3916178596,"Union township, Van Wert County, Ohio",298,9,78,211,5-Year
Ohio,2022,Sub_County,3916181676,"Washington township, Van Wert County, Ohio",2143,138,521,1484,5-Year
Ohio,2022,Sub_County,3916185750,"Willshire township, Van Wert County, Ohio",542,47,128,367,5-Year
Ohio,2022,Sub_County,3916187136,"York township, Van Wert County, Ohio",362,12,98,252,5-Year
Ohio,2022,Sub_County,3916309526,"Brown township, Vinton County, Ohio",179,9,89,81,5-Year
Ohio,2022,Sub_County,3916316210,"Clinton township, Vinton County, Ohio",612,142,183,287,5-Year
Ohio,2022,Sub_County,3916323100,"Eagle township, Vinton County, Ohio",497,138,272,87,5-Year
Ohio,2022,Sub_County,3916324892,"Elk township, Vinton County, Ohio",1169,238,190,741,5-Year
Ohio,2022,Sub_County,3916334048,"Harrison township, Vinton County, Ohio",360,0,118,242,5-Year
Ohio,2022,Sub_County,3916338136,"Jackson township, Vinton County, Ohio",289,76,88,125,5-Year
Ohio,2022,Sub_County,3916340880,"Knox township, Vinton County, Ohio",236,15,53,168,5-Year
Ohio,2022,Sub_County,3916346620,"Madison township, Vinton County, Ohio",290,34,78,178,5-Year
Ohio,2022,Sub_County,3916366768,"Richland township, Vinton County, Ohio",450,118,79,253,5-Year
Ohio,2022,Sub_County,3916375854,"Swan township, Vinton County, Ohio",385,64,83,238,5-Year
Ohio,2022,Sub_County,3916380192,"Vinton township, Vinton County, Ohio",310,44,123,143,5-Year
Ohio,2022,Sub_County,3916385204,"Wilkesville township, Vinton County, Ohio",327,94,76,157,5-Year
Ohio,2022,Sub_County,3916515700,"Clear Creek township, Warren County, Ohio",12736,515,1743,10478,5-Year
Ohio,2022,Sub_County,3916521238,"Deerfield township, Warren County, Ohio",15916,559,2408,12949,5-Year
Ohio,2022,Sub_County,3916528490,"Franklin township, Warren County, Ohio",12573,1394,4234,6945,5-Year
Ohio,2022,Sub_County,3916533068,"Hamilton township, Warren County, Ohio",10594,303,1629,8662,5-Year
Ohio,2022,Sub_County,3916533474,"Harlan township, Warren County, Ohio",1807,130,387,1290,5-Year
Ohio,2022,Sub_County,3916542364,"Lebanon city, Warren County, Ohio",8054,555,2520,4979,5-Year
Ohio,2022,Sub_County,3916545108,"Loveland city, Warren County, Ohio",326,0,30,296,5-Year
Ohio,2022,Sub_County,3916548188,"Mason city, Warren County, Ohio",12670,464,2467,9739,5-Year
Ohio,2022,Sub_County,3916548216,"Massie township, Warren County, Ohio",514,6,173,335,5-Year
Ohio,2022,Sub_County,3916569988,"Salem township, Warren County, Ohio",2009,185,489,1335,5-Year
Ohio,2022,Sub_County,3916577868,"Turtlecreek township, Warren County, Ohio",4577,195,935,3447,5-Year
Ohio,2022,Sub_County,3916578610,"Union township, Warren County, Ohio",2287,243,755,1289,5-Year
Ohio,2022,Sub_County,3916581690,"Washington township, Warren County, Ohio",1236,37,228,971,5-Year
Ohio,2022,Sub_County,3916582306,"Wayne township, Warren County, Ohio",3436,239,1129,2068,5-Year
Ohio,2022,Sub_County,3916700338,"Adams township, Washington County, Ohio",540,77,148,315,5-Year
Ohio,2022,Sub_County,3916703072,"Aurelius township, Washington County, Ohio",111,16,70,25,5-Year
Ohio,2022,Sub_County,3916703898,"Barlow township, Washington County, Ohio",834,48,95,691,5-Year
Ohio,2022,Sub_County,3916705424,"Belpre city, Washington County, Ohio",3074,522,1065,1487,5-Year
Ohio,2022,Sub_County,3916705438,"Belpre township, Washington County, Ohio",1511,210,280,1021,5-Year
Ohio,2022,Sub_County,3916721098,"Decatur township, Washington County, Ohio",467,26,156,285,5-Year
Ohio,2022,Sub_County,3916722918,"Dunham township, Washington County, Ohio",1062,9,366,687,5-Year
Ohio,2022,Sub_County,3916726096,"Fairfield township, Washington County, Ohio",369,23,130,216,5-Year
Ohio,2022,Sub_County,3916726810,"Fearing township, Washington County, Ohio",289,0,73,216,5-Year
Ohio,2022,Sub_County,3916731276,"Grandview township, Washington County, Ohio",642,214,197,231,5-Year
Ohio,2022,Sub_County,3916737268,"Independence township, Washington County, Ohio",114,8,46,60,5-Year
Ohio,2022,Sub_County,3916742196,"Lawrence township, Washington County, Ohio",298,52,68,178,5-Year
Ohio,2022,Sub_County,3916745360,"Ludlow township, Washington County, Ohio",110,8,24,78,5-Year
Ohio,2022,Sub_County,3916747628,"Marietta city, Washington County, Ohio",6073,1340,1864,2869,5-Year
Ohio,2022,Sub_County,3916747642,"Marietta township, Washington County, Ohio",1680,236,573,871,5-Year
Ohio,2022,Sub_County,3916753452,"Muskingum township, Washington County, Ohio",1872,112,528,1232,5-Year
Ohio,2022,Sub_County,3916755356,"Newport township, Washington County, Ohio",799,95,112,592,5-Year
Ohio,2022,Sub_County,3916759626,"Palmer township, Washington County, Ohio",407,55,42,310,5-Year
Ohio,2022,Sub_County,3916770002,"Salem township, Washington County, Ohio",544,76,252,216,5-Year
Ohio,2022,Sub_County,3916780934,"Warren township, Washington County, Ohio",1493,88,403,1002,5-Year
Ohio,2022,Sub_County,3916781774,"Waterford township, Washington County, Ohio",1354,111,403,840,5-Year
Ohio,2022,Sub_County,3916781844,"Watertown township, Washington County, Ohio",454,60,159,235,5-Year
Ohio,2022,Sub_County,3916782838,"Wesley township, Washington County, Ohio",459,138,59,262,5-Year
Ohio,2022,Sub_County,3916904276,"Baughman township, Wayne County, Ohio",1821,117,530,1174,5-Year
Ohio,2022,Sub_County,3916911276,"Canaan township, Wayne County, Ohio",1706,165,436,1105,5-Year
Ohio,2022,Sub_County,3916914044,"Chester township, Wayne County, Ohio",1072,54,245,773,5-Year
Ohio,2022,Sub_County,3916914240,"Chippewa township, Wayne County, Ohio",4060,259,1140,2661,5-Year
Ohio,2022,Sub_County,3916916224,"Clinton township, Wayne County, Ohio",1366,146,457,763,5-Year
Ohio,2022,Sub_County,3916918322,"Congress township, Wayne County, Ohio",1657,159,450,1048,5-Year
Ohio,2022,Sub_County,3916924136,"East Union township, Wayne County, Ohio",2380,250,740,1390,5-Year
Ohio,2022,Sub_County,3916928504,"Franklin township, Wayne County, Ohio",1566,134,323,1109,5-Year
Ohio,2022,Sub_County,3916931878,"Green township, Wayne County, Ohio",4818,368,1305,3145,5-Year
Ohio,2022,Sub_County,3916950666,"Milton township, Wayne County, Ohio",1109,75,342,692,5-Year
Ohio,2022,Sub_County,3916959556,"Paint township, Wayne County, Ohio",720,79,80,561,5-Year
Ohio,2022,Sub_County,3916962995,"Plain township, Wayne County, Ohio",1146,91,203,852,5-Year
Ohio,2022,Sub_County,3916967356,"Rittman city, Wayne County, Ohio",2396,268,788,1340,5-Year
Ohio,2022,Sub_County,3916970198,"Salt Creek township, Wayne County, Ohio",1091,40,242,809,5-Year
Ohio,2022,Sub_County,3916975231,"Sugar Creek township, Wayne County, Ohio",2477,169,758,1550,5-Year
Ohio,2022,Sub_County,3916982320,"Wayne township, Wayne County, Ohio",1797,215,390,1192,5-Year
Ohio,2022,Sub_County,3916986548,"Wooster city, Wayne County, Ohio",10969,1306,3347,6316,5-Year
Ohio,2022,Sub_County,3916986562,"Wooster township, Wayne County, Ohio",2055,96,779,1180,5-Year
Ohio,2022,Sub_County,3917108140,"Brady township, Williams County, Ohio",1046,99,244,703,5-Year
Ohio,2022,Sub_County,3917108630,"Bridgewater township, Williams County, Ohio",687,46,63,578,5-Year
Ohio,2022,Sub_County,3917109792,"Bryan city, Williams County, Ohio",4142,649,1042,2451,5-Year
Ohio,2022,Sub_County,3917113008,"Center township, Williams County, Ohio",1092,42,212,838,5-Year
Ohio,2022,Sub_County,3917127530,"Florence township, Williams County, Ohio",747,57,199,491,5-Year
Ohio,2022,Sub_County,3917138864,"Jefferson township, Williams County, Ohio",640,43,113,484,5-Year
Ohio,2022,Sub_County,3917146634,"Madison township, Williams County, Ohio",362,80,136,146,5-Year
Ohio,2022,Sub_County,3917150302,"Mill Creek township, Williams County, Ohio",272,34,53,185,5-Year
Ohio,2022,Sub_County,3917151772,"Montpelier village, Williams County, Ohio",1773,162,701,910,5-Year
Ohio,2022,Sub_County,3917157162,"Northwest township, Williams County, Ohio",521,28,68,425,5-Year
Ohio,2022,Sub_County,3917162834,"Pioneer village, Williams County, Ohio",588,89,197,302,5-Year
Ohio,2022,Sub_County,3917164920,"Pulaski township, Williams County, Ohio",924,55,208,661,5-Year
Ohio,2022,Sub_County,3917169638,"St. Joseph township, Williams County, Ohio",1140,123,453,564,5-Year
Ohio,2022,Sub_County,3917174131,"Springfield township, Williams County, Ohio",890,45,221,624,5-Year
Ohio,2022,Sub_County,3917175819,"Superior township, Williams County, Ohio",557,31,174,352,5-Year
Ohio,2022,Sub_County,3917307020,"Bloom township, Wood County, Ohio",926,82,216,628,5-Year
Ohio,2022,Sub_County,3917307972,"Bowling Green city, Wood County, Ohio",11846,3651,2765,5430,5-Year
Ohio,2022,Sub_County,3917313015,"Center township, Wood County, Ohio",316,8,39,269,5-Year
Ohio,2022,Sub_County,3917328014,"Fostoria city, Wood County, Ohio",571,173,196,202,5-Year
Ohio,2022,Sub_County,3917328756,"Freedom township, Wood County, Ohio",1055,76,248,731,5-Year
Ohio,2022,Sub_County,3917331220,"Grand Rapids township, Wood County, Ohio",788,47,172,569,5-Year
Ohio,2022,Sub_County,3917334986,"Henry township, Wood County, Ohio",1652,175,508,969,5-Year
Ohio,2022,Sub_County,3917338164,"Jackson township, Wood County, Ohio",299,43,80,176,5-Year
Ohio,2022,Sub_County,3917341328,"Lake township, Wood County, Ohio",4517,493,1219,2805,5-Year
Ohio,2022,Sub_County,3917343400,"Liberty township, Wood County, Ohio",658,26,181,451,5-Year
Ohio,2022,Sub_County,3917349812,"Middleton township, Wood County, Ohio",2124,158,196,1770,5-Year
Ohio,2022,Sub_County,3917350680,"Milton township, Wood County, Ohio",424,22,86,316,5-Year
Ohio,2022,Sub_County,3917351744,"Montgomery township, Wood County, Ohio",1559,195,268,1096,5-Year
Ohio,2022,Sub_County,3917357190,"Northwood city, Wood County, Ohio",2318,212,257,1849,5-Year
Ohio,2022,Sub_County,3917362106,"Perry township, Wood County, Ohio",581,45,259,277,5-Year
Ohio,2022,Sub_County,3917362148,"Perrysburg city, Wood County, Ohio",10424,671,1591,8162,5-Year
Ohio,2022,Sub_County,3917362162,"Perrysburg township, Wood County, Ohio",5881,591,1094,4196,5-Year
Ohio,2022,Sub_County,3917363002,"Plain township, Wood County, Ohio",569,20,91,458,5-Year
Ohio,2022,Sub_County,3917364122,"Portage township, Wood County, Ohio",642,38,139,465,5-Year
Ohio,2022,Sub_County,3917368686,"Rossford city, Wood County, Ohio",2697,261,628,1808,5-Year
Ohio,2022,Sub_County,3917377630,"Troy township, Wood County, Ohio",1728,108,382,1238,5-Year
Ohio,2022,Sub_County,3917381704,"Washington township, Wood County, Ohio",728,24,90,614,5-Year
Ohio,2022,Sub_County,3917382544,"Webster township, Wood County, Ohio",547,13,73,461,5-Year
Ohio,2022,Sub_County,3917383986,"Weston township, Wood County, Ohio",921,119,239,563,5-Year
Ohio,2022,Sub_County,3917502190,"Antrim township, Wyandot County, Ohio",521,57,127,337,5-Year
Ohio,2022,Sub_County,3917519190,"Crane township, Wyandot County, Ohio",3345,274,1010,2061,5-Year
Ohio,2022,Sub_County,3917519246,"Crawford township, Wyandot County, Ohio",1881,172,440,1269,5-Year
Ohio,2022,Sub_County,3917524360,"Eden township, Wyandot County, Ohio",261,35,68,158,5-Year
Ohio,2022,Sub_County,3917538178,"Jackson township, Wyandot County, Ohio",163,50,35,78,5-Year
Ohio,2022,Sub_County,3917548006,"Marseilles township, Wyandot County, Ohio",116,7,7,102,5-Year
Ohio,2022,Sub_County,3917550106,"Mifflin township, Wyandot County, Ohio",288,11,53,224,5-Year
Ohio,2022,Sub_County,3917562904,"Pitt township, Wyandot County, Ohio",495,24,132,339,5-Year
Ohio,2022,Sub_County,3917566782,"Richland township, Wyandot County, Ohio",331,13,60,258,5-Year
Ohio,2022,Sub_County,3917566992,"Ridge township, Wyandot County, Ohio",193,23,20,150,5-Year
Ohio,2022,Sub_County,3917570016,"Salem township, Wyandot County, Ohio",290,5,105,180,5-Year
Ohio,2022,Sub_County,3917575987,"Sycamore township, Wyandot County, Ohio",556,36,187,333,5-Year
Ohio,2022,Sub_County,3917578141,"Tymochtee township, Wyandot County, Ohio",542,77,59,406,5-Year
Ohio,2022,Place,3901000,"Akron city, Ohio",85395,19514,28036,37845,1-Year
Ohio,2022,Place,3912000,"Canton city, Ohio",29693,7466,10057,12170,1-Year
Ohio,2022,Place,3915000,"Cincinnati city, Ohio",145749,38451,39042,68256,1-Year
Ohio,2022,Place,3916000,"Cleveland city, Ohio",169427,50685,51309,67433,1-Year
Ohio,2022,Place,3918000,"Columbus city, Ohio",392041,60515,112060,219466,1-Year
Ohio,2022,Place,3921000,"Dayton city, Ohio",63308,15531,19128,28649,1-Year
Ohio,2022,Place,3944856,"Lorain city, Ohio",27957,6361,9034,12562,1-Year
Ohio,2022,Place,3977000,"Toledo city, Ohio",121261,27021,32487,61753,1-Year
Ohio,2022,Place,3900142,"Aberdeen village, Ohio",588,155,198,235,5-Year
Ohio,2022,Place,3900198,"Ada village, Ohio",1562,388,314,860,5-Year
Ohio,2022,Place,3900380,"Adamsville village, Ohio",105,10,12,83,5-Year
Ohio,2022,Place,3900436,"Addyston village, Ohio",306,61,111,134,5-Year
Ohio,2022,Place,3900450,"Adelphi village, Ohio",161,50,47,64,5-Year
Ohio,2022,Place,3900464,"Adena village, Ohio",281,52,139,90,5-Year
Ohio,2022,Place,3900541,"Ai CDP, Ohio",199,7,22,170,5-Year
Ohio,2022,Place,3901042,"Albany village, Ohio",333,42,103,188,5-Year
Ohio,2022,Place,3901154,"Alexandria village, Ohio",183,8,35,140,5-Year
Ohio,2022,Place,3901210,"Alger village, Ohio",343,116,102,125,5-Year
Ohio,2022,Place,3901420,"Alliance city, Ohio",8278,1807,2180,4291,5-Year
Ohio,2022,Place,3901630,"Amanda village, Ohio",291,49,109,133,5-Year
Ohio,2022,Place,3901672,"Amberley village, Ohio",1445,30,81,1334,5-Year
Ohio,2022,Place,3901742,"Amelia CDP, Ohio",5189,266,1698,3225,5-Year
Ohio,2022,Place,3901798,"Amherst city, Ohio",4811,328,1024,3459,5-Year
Ohio,2022,Place,3901938,"Amsterdam village, Ohio",165,24,47,94,5-Year
Ohio,2022,Place,3902022,"Andersonville CDP, Ohio",172,14,44,114,5-Year
Ohio,2022,Place,3902050,"Andover village, Ohio",287,42,112,133,5-Year
Ohio,2022,Place,3902092,"Anna village, Ohio",566,23,133,410,5-Year
Ohio,2022,Place,3902120,"Ansonia village, Ohio",438,82,110,246,5-Year
Ohio,2022,Place,3902204,"Antwerp village, Ohio",810,113,274,423,5-Year
Ohio,2022,Place,3902232,"Apple Creek village, Ohio",420,43,142,235,5-Year
Ohio,2022,Place,3902266,"Apple Valley CDP, Ohio",2071,79,489,1503,5-Year
Ohio,2022,Place,3902274,"Aquilla village, Ohio",108,15,41,52,5-Year
Ohio,2022,Place,3902316,"Arcadia village, Ohio",239,20,52,167,5-Year
Ohio,2022,Place,3902330,"Arcanum village, Ohio",1112,126,397,589,5-Year
Ohio,2022,Place,3902344,"Archbold village, Ohio",1773,167,463,1143,5-Year
Ohio,2022,Place,3902400,"Arlington village, Ohio",569,42,103,424,5-Year
Ohio,2022,Place,3902428,"Arlington Heights village, Ohio",443,38,204,201,5-Year
Ohio,2022,Place,3902568,"Ashland city, Ohio",7944,1108,2541,4295,5-Year
Ohio,2022,Place,3902582,"Ashley village, Ohio",596,72,278,246,5-Year
Ohio,2022,Place,3902638,"Ashtabula city, Ohio",7666,2503,2180,2983,5-Year
Ohio,2022,Place,3902680,"Ashville village, Ohio",1776,190,688,898,5-Year
Ohio,2022,Place,3902722,"Athalia village, Ohio",119,26,38,55,5-Year
Ohio,2022,Place,3902736,"Athens city, Ohio",6595,2602,1572,2421,5-Year
Ohio,2022,Place,3902820,"Attica village, Ohio",318,31,72,215,5-Year
Ohio,2022,Place,3902848,"Atwater CDP, Ohio",243,4,95,144,5-Year
Ohio,2022,Place,3903086,"Aurora city, Ohio",6684,142,1119,5423,5-Year
Ohio,2022,Place,3903142,"Austinburg CDP, Ohio",168,47,48,73,5-Year
Ohio,2022,Place,3903184,"Austintown CDP, Ohio",14111,2091,4410,7610,5-Year
Ohio,2022,Place,3903352,"Avon city, Ohio",9129,640,1169,7320,5-Year
Ohio,2022,Place,3903464,"Avon Lake city, Ohio",10424,787,1879,7758,5-Year
Ohio,2022,Place,3903562,"Bailey Lakes village, Ohio",145,15,36,94,5-Year
Ohio,2022,Place,3903585,"Bainbridge CDP, Ohio",3530,118,610,2802,5-Year
Ohio,2022,Place,3903604,"Bainbridge village, Ohio",249,58,78,113,5-Year
Ohio,2022,Place,3903716,"Ballville CDP, Ohio",1572,71,226,1275,5-Year
Ohio,2022,Place,3903744,"Baltic village, Ohio",255,13,40,202,5-Year
Ohio,2022,Place,3903758,"Baltimore village, Ohio",1316,294,405,617,5-Year
Ohio,2022,Place,3903786,"Bannock CDP, Ohio",137,0,102,35,5-Year
Ohio,2022,Place,3903828,"Barberton city, Ohio",10944,1571,4076,5297,5-Year
Ohio,2022,Place,3903926,"Barnesville village, Ohio",1440,324,301,815,5-Year
Ohio,2022,Place,3903940,"Barnhill village, Ohio",210,9,53,148,5-Year
Ohio,2022,Place,3904136,"Bass Lake CDP, Ohio",225,10,13,202,5-Year
Ohio,2022,Place,3904150,"Batavia village, Ohio",839,150,284,405,5-Year
Ohio,2022,Place,3904402,"Bay View village, Ohio",299,11,77,211,5-Year
Ohio,2022,Place,3904416,"Bay Village city, Ohio",6086,403,653,5030,5-Year
Ohio,2022,Place,3904458,"Beach City village, Ohio",289,28,86,175,5-Year
Ohio,2022,Place,3904500,"Beachwood city, Ohio",5828,299,892,4637,5-Year
Ohio,2022,Place,3904542,"Beallsville village, Ohio",163,53,38,72,5-Year
Ohio,2022,Place,3904696,"Beaver village, Ohio",193,69,51,73,5-Year
Ohio,2022,Place,3904720,"Beavercreek city, Ohio",18891,1334,2390,15167,5-Year
Ohio,2022,Place,3904752,"Beaverdam village, Ohio",159,10,36,113,5-Year
Ohio,2022,Place,3904840,"Beckett Ridge CDP, Ohio",3997,213,739,3045,5-Year
Ohio,2022,Place,3904878,"Bedford city, Ohio",6060,665,1990,3405,5-Year
Ohio,2022,Place,3904920,"Bedford Heights city, Ohio",6116,897,2462,2757,5-Year
Ohio,2022,Place,3905013,"Beechwood Trails CDP, Ohio",979,0,137,842,5-Year
Ohio,2022,Place,3905074,"Bellaire village, Ohio",1502,288,593,621,5-Year
Ohio,2022,Place,3905102,"Bellbrook city, Ohio",3107,68,574,2465,5-Year
Ohio,2022,Place,3905116,"Belle Center village, Ohio",281,10,85,186,5-Year
Ohio,2022,Place,3905130,"Bellefontaine city, Ohio",6045,1004,1547,3494,5-Year
Ohio,2022,Place,3905228,"Bellevue city, Ohio",3475,560,1030,1885,5-Year
Ohio,2022,Place,3905284,"Bellville village, Ohio",794,130,197,467,5-Year
Ohio,2022,Place,3905312,"Belmont village, Ohio",139,9,30,100,5-Year
Ohio,2022,Place,3905410,"Beloit village, Ohio",520,60,182,278,5-Year
Ohio,2022,Place,3905424,"Belpre city, Ohio",3074,522,1065,1487,5-Year
Ohio,2022,Place,3905550,"Bentleyville village, Ohio",245,9,9,227,5-Year
Ohio,2022,Place,3905662,"Benton Ridge village, Ohio",172,15,26,131,5-Year
Ohio,2022,Place,3905676,"Bentonville CDP, Ohio",124,0,63,61,5-Year
Ohio,2022,Place,3905690,"Berea city, Ohio",7115,688,1801,4626,5-Year
Ohio,2022,Place,3905718,"Bergholz village, Ohio",205,44,54,107,5-Year
Ohio,2022,Place,3905732,"Berkey village, Ohio",108,1,20,87,5-Year
Ohio,2022,Place,3905816,"Berlin CDP, Ohio",414,55,100,259,5-Year
Ohio,2022,Place,3905900,"Berlin Heights village, Ohio",247,20,45,182,5-Year
Ohio,2022,Place,3906068,"Bethel village, Ohio",1119,305,422,392,5-Year
Ohio,2022,Place,3906138,"Bethesda village, Ohio",512,74,250,188,5-Year
Ohio,2022,Place,3906194,"Bettsville village, Ohio",266,27,70,169,5-Year
Ohio,2022,Place,3906222,"Beverly village, Ohio",597,86,203,308,5-Year
Ohio,2022,Place,3906278,"Bexley city, Ohio",4750,225,700,3825,5-Year
Ohio,2022,Place,3906320,"Bidwell CDP, Ohio",395,135,32,228,5-Year
Ohio,2022,Place,3906670,"Blacklick Estates CDP, Ohio",3319,293,1140,1886,5-Year
Ohio,2022,Place,3906740,"Bladensburg CDP, Ohio",106,0,29,77,5-Year
Ohio,2022,Place,3906754,"Blaine CDP, Ohio",240,0,99,141,5-Year
Ohio,2022,Place,3906908,"Blanchester village, Ohio",1734,405,522,807,5-Year
Ohio,2022,Place,3907062,"Bloomdale village, Ohio",272,26,92,154,5-Year
Ohio,2022,Place,3907188,"Bloomingburg village, Ohio",293,44,56,193,5-Year
Ohio,2022,Place,3907286,"Bloomville village, Ohio",303,24,65,214,5-Year
Ohio,2022,Place,3907300,"Blue Ash city, Ohio",5746,365,1014,4367,5-Year
Ohio,2022,Place,3907377,"Blue Jay CDP, Ohio",640,23,108,509,5-Year
Ohio,2022,Place,3907426,"Bluffton village, Ohio",1352,50,376,926,5-Year
Ohio,2022,Place,3907583,"Bolindale CDP, Ohio",793,174,152,467,5-Year
Ohio,2022,Place,3907594,"Bolivar village, Ohio",404,23,130,251,5-Year
Ohio,2022,Place,3907608,"Bolton CDP, Ohio",337,120,45,172,5-Year
Ohio,2022,Place,3907790,"Boston Heights village, Ohio",520,22,79,419,5-Year
Ohio,2022,Place,3907832,"Botkins village, Ohio",405,25,102,278,5-Year
Ohio,2022,Place,3907888,"Bourneville CDP, Ohio",116,40,25,51,5-Year
Ohio,2022,Place,3907916,"Bowerston village, Ohio",158,72,26,60,5-Year
Ohio,2022,Place,3907930,"Bowersville village, Ohio",106,3,41,62,5-Year
Ohio,2022,Place,3907972,"Bowling Green city, Ohio",11846,3651,2765,5430,5-Year
Ohio,2022,Place,3908084,"Bradford village, Ohio",718,76,185,457,5-Year
Ohio,2022,Place,3908112,"Bradner village, Ohio",501,71,102,328,5-Year
Ohio,2022,Place,3908168,"Brady Lake CDP, Ohio",464,60,231,173,5-Year
Ohio,2022,Place,3908308,"Brandt CDP, Ohio",129,23,40,66,5-Year
Ohio,2022,Place,3908336,"Bratenahl village, Ohio",689,28,75,586,5-Year
Ohio,2022,Place,3908364,"Brecksville city, Ohio",5574,182,530,4862,5-Year
